order_id,order_date,order_time,server_id,table_number,party_size,channel,status,discount_percent,payment_method,service_minutes,check_duration_minutes
105780,2026-03-18,19:07:00,9,,,takeaway,completed,20,Cash,28,28
105781,2026-03-18,19:09:00,7,,,takeaway,completed,0,Cash,22,22
105782,2026-03-18,19:12:00,7,,,takeaway,completed,0,Credit Card,22,22
105783,2026-03-18,19:15:00,9,,,takeaway,completed,10,Debit Card,22,22
105784,2026-03-18,19:16:00,7,3,2,dine_in,completed,0,Credit Card,18,41
105785,2026-03-18,19:17:00,7,4,2,dine_in,cancelled,0,Credit Card,,
105786,2026-03-18,19:29:00,7,4,2,dine_in,completed,10,Credit Card,14,68
105787,2026-03-18,19:35:00,11,5,1,dine_in,completed,0,Debit Card,21,50
105788,2026-03-18,19:36:00,6,,,takeaway,completed,20,Debit Card,18,18
105789,2026-03-18,19:45:00,11,1,1,dine_in,completed,0,Debit Card,17,65
105790,2026-03-18,19:52:00,9,9,3,dine_in,completed,10,Debit Card,19,67
105791,2026-03-18,20:04:00,8,3,2,dine_in,completed,0,Cash,19,83
105792,2026-03-18,20:06:00,7,,,takeaway,completed,10,Cash,21,21
105793,2026-03-18,20:10:00,11,6,2,dine_in,completed,0,Credit Card,13,49
105794,2026-03-18,20:19:00,6,2,1,dine_in,completed,10,Debit Card,18,61
105795,2026-03-18,20:22:00,8,10,4,dine_in,completed,20,Debit Card,23,58
105796,2026-03-18,20:23:00,9,7,2,dine_in,completed,10,Debit Card,24,58
105797,2026-03-18,20:26:00,10,5,2,dine_in,completed,0,Credit Card,21,51
105798,2026-03-18,20:34:00,7,8,2,dine_in,completed,0,Credit Card,17,56
105799,2026-03-18,20:36:00,7,,,takeaway,completed,0,Credit Card,25,25
105800,2026-03-18,20:53:00,7,11,3,dine_in,completed,0,Debit Card,19,76
105801,2026-03-18,21:43:00,9,9,4,dine_in,completed,0,Credit Card,14,99
105802,2026-03-18,21:49:00,11,1,2,dine_in,completed,0,Cash,22,77
105803,2026-03-19,11:01:00,11,1,2,dine_in,completed,20,Cash,21,83
105804,2026-03-19,11:03:00,10,9,4,dine_in,completed,10,Debit Card,14,65
105805,2026-03-19,11:15:00,10,,,takeaway,completed,0,Credit Card,19,19
105806,2026-03-19,11:22:00,12,2,2,dine_in,completed,0,Debit Card,13,65
105807,2026-03-19,11:35:00,12,,,takeaway,completed,0,Credit Card,27,27
105808,2026-03-19,11:42:00,9,3,1,dine_in,completed,0,Credit Card,23,66
105809,2026-03-19,11:59:00,8,,,takeaway,completed,10,Credit Card,16,16
105810,2026-03-19,12:03:00,8,4,2,dine_in,completed,10,Cash,12,65
105811,2026-03-19,12:05:00,8,10,3,dine_in,completed,0,Cash,18,76
105812,2026-03-19,12:07:00,12,5,2,dine_in,completed,0,Debit Card,23,64
105813,2026-03-19,12:13:00,11,6,2,dine_in,completed,0,Credit Card,17,72
105814,2026-03-19,12:19:00,11,,,takeaway,completed,10,Debit Card,19,19
105815,2026-03-19,12:31:00,9,1,2,dine_in,completed,0,Credit Card,12,50
105816,2026-03-19,12:36:00,12,2,2,dine_in,completed,0,Cash,19,94
105817,2026-03-19,12:48:00,12,9,4,dine_in,completed,10,Debit Card,13,68
105818,2026-03-19,12:52:00,10,3,2,dine_in,completed,0,Debit Card,16,63
105819,2026-03-19,12:52:00,10,11,3,dine_in,completed,0,Debit Card,29,57
105820,2026-03-19,12:54:00,9,7,1,dine_in,completed,10,Credit Card,18,39
105821,2026-03-19,13:01:00,10,,,takeaway,completed,20,Debit Card,17,17
105822,2026-03-19,13:02:00,8,8,2,dine_in,completed,10,Cash,16,71
105823,2026-03-19,13:22:00,10,,,takeaway,completed,0,Credit Card,33,33
105824,2026-03-19,13:22:00,8,1,2,dine_in,cancelled,0,Credit Card,,
105825,2026-03-19,13:34:00,7,,,takeaway,completed,0,Credit Card,18,18
105826,2026-03-19,13:46:00,9,,,takeaway,completed,0,Credit Card,22,22
105827,2026-03-19,14:31:00,10,1,2,dine_in,completed,0,Credit Card,15,59
105828,2026-03-19,14:33:00,7,2,1,dine_in,completed,0,Debit Card,13,61
105829,2026-03-19,14:36:00,12,3,1,dine_in,completed,10,Credit Card,23,78
105830,2026-03-19,14:53:00,11,,,takeaway,completed,0,Debit Card,20,20
105831,2026-03-19,15:03:00,11,4,2,dine_in,completed,0,Debit Card,25,81
105832,2026-03-19,15:34:00,11,,,takeaway,completed,0,Cash,13,13
105833,2026-03-19,16:39:00,10,,,takeaway,completed,0,Cash,22,22
105834,2026-03-19,17:02:00,8,1,2,dine_in,completed,10,Credit Card,18,92
105835,2026-03-19,17:10:00,11,,,takeaway,completed,0,Credit Card,28,28
105836,2026-03-19,17:12:00,7,9,4,dine_in,completed,0,Credit Card,17,48
105837,2026-03-19,17:29:00,7,2,2,dine_in,completed,0,Debit Card,20,87
105838,2026-03-19,17:44:00,10,3,2,dine_in,completed,0,Credit Card,17,39
105839,2026-03-19,17:58:00,11,10,3,dine_in,completed,0,Credit Card,18,74
105840,2026-03-19,18:17:00,11,4,2,dine_in,completed,10,Debit Card,18,57
105841,2026-03-19,18:23:00,9,,,takeaway,completed,0,Debit Card,20,20
105842,2026-03-19,18:24:00,12,3,2,dine_in,completed,10,Credit Card,17,83
105843,2026-03-19,18:28:00,8,9,4,dine_in,completed,0,Credit Card,21,79
105844,2026-03-19,18:32:00,9,5,2,dine_in,completed,0,Credit Card,14,62
105845,2026-03-19,18:32:00,7,6,2,dine_in,completed,0,Cash,16,51
105846,2026-03-19,18:36:00,7,21,6,dine_in,completed,0,Credit Card,18,81
105847,2026-03-19,18:36:00,7,,,takeaway,completed,10,Credit Card,31,31
105848,2026-03-19,18:49:00,7,1,2,dine_in,completed,0,Credit Card,25,83
105849,2026-03-19,18:51:00,7,7,2,dine_in,completed,0,Credit Card,22,68
105850,2026-03-19,19:00:00,10,,,takeaway,completed,0,Cash,24,24
105851,2026-03-19,19:02:00,10,2,2,dine_in,completed,0,Cash,17,92
105852,2026-03-19,19:03:00,12,8,2,dine_in,completed,0,Credit Card,20,107
105853,2026-03-19,19:04:00,7,11,2,dine_in,completed,0,Cash,16,68
105854,2026-03-19,19:05:00,11,12,1,dine_in,completed,0,Debit Card,16,52
105855,2026-03-19,19:08:00,11,13,4,dine_in,completed,0,Credit Card,19,60
105856,2026-03-19,19:09:00,12,14,2,dine_in,completed,0,Credit Card,18,78
105857,2026-03-19,19:28:00,9,10,4,dine_in,completed,0,Debit Card,18,80
105858,2026-03-19,19:40:00,9,,,takeaway,completed,0,Credit Card,20,20
105859,2026-03-19,19:41:00,11,,,takeaway,completed,0,Cash,22,22
105860,2026-03-19,19:42:00,9,4,2,dine_in,completed,0,Debit Card,20,95
105861,2026-03-19,19:44:00,11,5,2,dine_in,completed,0,Credit Card,20,62
105862,2026-03-19,19:45:00,8,,,takeaway,completed,0,Credit Card,20,20
105863,2026-03-19,20:09:00,8,,,takeaway,completed,0,Credit Card,22,22
105864,2026-03-19,20:13:00,12,,,takeaway,completed,20,Debit Card,24,24
105865,2026-03-19,20:27:00,9,,,takeaway,completed,0,Credit Card,22,22
105866,2026-03-19,20:30:00,10,,,takeaway,completed,0,Credit Card,21,21
105867,2026-03-19,20:37:00,11,,,takeaway,completed,0,Cash,22,22
105868,2026-03-19,20:38:00,11,,,takeaway,completed,0,Cash,23,23
105869,2026-03-19,20:55:00,8,,,takeaway,completed,0,Debit Card,22,22
105870,2026-03-19,21:15:00,8,21,6,dine_in,completed,0,Debit Card,15,38
105871,2026-03-19,21:17:00,8,1,2,dine_in,completed,0,Credit Card,17,59
105872,2026-03-19,21:18:00,11,2,2,dine_in,completed,0,Debit Card,15,87
105873,2026-03-19,21:21:00,10,3,2,dine_in,completed,0,Credit Card,19,57
105874,2026-03-19,21:46:00,8,,,takeaway,completed,0,Debit Card,21,21
105875,2026-03-19,21:52:00,12,,,takeaway,completed,0,Credit Card,20,20
105876,2026-03-20,11:22:00,1,,,takeaway,completed,0,Credit Card,29,29
105877,2026-03-20,11:30:00,11,9,3,dine_in,completed,0,Credit Card,17,83
105878,2026-03-20,11:41:00,10,1,2,dine_in,completed,0,Credit Card,23,77
105879,2026-03-20,11:49:00,8,2,2,dine_in,completed,0,Credit Card,25,78
105880,2026-03-20,11:54:00,1,10,3,dine_in,completed,0,Credit Card,20,71
105881,2026-03-20,11:56:00,9,11,3,dine_in,completed,0,Debit Card,25,49
105882,2026-03-20,12:02:00,10,3,2,dine_in,completed,0,Cash,25,79
105883,2026-03-20,12:10:00,9,4,1,dine_in,completed,0,Credit Card,16,71
105884,2026-03-20,12:13:00,10,,,takeaway,completed,10,Credit Card,25,25
105885,2026-03-20,12:15:00,8,12,4,dine_in,completed,0,Credit Card,19,75
105886,2026-03-20,12:15:00,1,13,4,dine_in,completed,0,Credit Card,14,57
105887,2026-03-20,12:18:00,12,5,2,dine_in,completed,0,Credit Card,20,80
105888,2026-03-20,12:24:00,8,6,1,dine_in,completed,0,Debit Card,20,85
105889,2026-03-20,12:24:00,11,,,takeaway,completed,0,Credit Card,22,22
105890,2026-03-20,12:30:00,12,7,1,dine_in,completed,0,Debit Card,24,76
105891,2026-03-20,12:32:00,9,14,3,dine_in,completed,0,Debit Card,12,57
105892,2026-03-20,12:51:00,9,8,2,dine_in,completed,0,Credit Card,25,59
105893,2026-03-20,12:57:00,8,9,2,dine_in,completed,0,Debit Card,21,74
105894,2026-03-20,12:58:00,8,1,1,dine_in,completed,0,Credit Card,18,59
105895,2026-03-20,12:59:00,11,11,2,dine_in,completed,0,Debit Card,12,53
105896,2026-03-20,13:07:00,9,10,4,dine_in,cancelled,0,Cash,,
105897,2026-03-20,13:18:00,1,2,1,dine_in,completed,0,Credit Card,17,58
105898,2026-03-20,13:20:00,1,,,takeaway,completed,0,Credit Card,24,24
105899,2026-03-20,13:23:00,1,3,2,dine_in,completed,0,Debit Card,20,76
105900,2026-03-20,13:31:00,1,,,takeaway,completed,0,Debit Card,23,23
105901,2026-03-20,13:35:00,11,10,4,dine_in,cancelled,0,Credit Card,,
105902,2026-03-20,13:36:00,1,12,3,dine_in,completed,0,Debit Card,21,67
105903,2026-03-20,13:50:00,1,10,3,dine_in,completed,0,Debit Card,20,62
105904,2026-03-20,13:52:00,1,4,1,dine_in,completed,0,Credit Card,19,74
105905,2026-03-20,13:53:00,11,11,3,dine_in,completed,0,Credit Card,13,73
105906,2026-03-20,14:05:00,10,1,2,dine_in,completed,10,Credit Card,17,63
105907,2026-03-20,14:08:00,12,5,1,dine_in,completed,0,Credit Card,23,78
105908,2026-03-20,14:24:00,8,9,3,dine_in,completed,0,Debit Card,18,62
105909,2026-03-20,14:37:00,11,,,takeaway,completed,0,Credit Card,19,19
105910,2026-03-20,14:44:00,9,12,3,dine_in,completed,0,Credit Card,17,65
105911,2026-03-20,14:53:00,10,2,2,dine_in,completed,0,Debit Card,26,74
105912,2026-03-20,14:54:00,10,10,4,dine_in,completed,0,Debit Card,22,67
105913,2026-03-20,15:15:00,12,1,2,dine_in,completed,20,Credit Card,20,69
105914,2026-03-20,15:27:00,10,3,1,dine_in,completed,0,Credit Card,18,60
105915,2026-03-20,15:50:00,1,4,2,dine_in,completed,0,Credit Card,20,55
105916,2026-03-20,17:01:00,8,,,takeaway,completed,0,Cash,23,23
105917,2026-03-20,17:03:00,11,9,4,dine_in,completed,0,Credit Card,9,66
105918,2026-03-20,17:19:00,9,1,2,dine_in,completed,0,Cash,18,76
105919,2026-03-20,17:29:00,1,21,5,dine_in,completed,0,Credit Card,20,55
105920,2026-03-20,17:32:00,11,,,takeaway,completed,0,Credit Card,28,28
105921,2026-03-20,17:48:00,1,10,3,dine_in,completed,0,Credit Card,23,95
105922,2026-03-20,17:51:00,9,2,2,dine_in,completed,0,Cash,21,57
105923,2026-03-20,17:55:00,12,22,5,dine_in,completed,0,Credit Card,20,73
105924,2026-03-20,17:56:00,8,,,takeaway,completed,0,Cash,20,20
105925,2026-03-20,18:01:00,11,,,takeaway,completed,10,Credit Card,28,28
105926,2026-03-20,18:02:00,9,,,takeaway,completed,0,Credit Card,27,27
105927,2026-03-20,18:03:00,8,3,2,dine_in,completed,0,Cash,25,68
105928,2026-03-20,18:06:00,1,4,2,dine_in,completed,0,Credit Card,26,71
105929,2026-03-20,18:10:00,11,,,takeaway,completed,0,Debit Card,25,25
105930,2026-03-20,18:14:00,11,5,2,dine_in,completed,0,Credit Card,24,79
105931,2026-03-20,18:15:00,12,,,takeaway,completed,0,Credit Card,27,27
105932,2026-03-20,18:16:00,12,,,takeaway,completed,0,Credit Card,37,37
105933,2026-03-20,18:18:00,10,23,5,dine_in,completed,10,Credit Card,24,89
105934,2026-03-20,18:28:00,8,9,3,dine_in,completed,0,Credit Card,23,60
105935,2026-03-20,18:30:00,11,6,2,dine_in,completed,0,Credit Card,26,71
105936,2026-03-20,18:35:00,8,11,4,dine_in,completed,0,Credit Card,17,72
105937,2026-03-20,18:39:00,9,21,6,dine_in,completed,0,Credit Card,24,78
105938,2026-03-20,18:40:00,8,,,takeaway,completed,10,Credit Card,28,28
105939,2026-03-20,18:40:00,11,12,4,dine_in,completed,0,Credit Card,26,81
105940,2026-03-20,18:43:00,1,1,2,dine_in,completed,0,Debit Card,33,93
105941,2026-03-20,18:45:00,12,13,4,dine_in,completed,0,Cash,29,60
105942,2026-03-20,18:48:00,10,2,1,dine_in,completed,0,Cash,25,74
105943,2026-03-20,18:49:00,11,7,2,dine_in,completed,0,Credit Card,27,84
105944,2026-03-20,18:57:00,8,,,takeaway,completed,0,Debit Card,32,32
105945,2026-03-20,19:02:00,1,8,2,dine_in,completed,0,Cash,23,66
105946,2026-03-20,19:03:00,8,,,takeaway,completed,10,Credit Card,40,40
105947,2026-03-20,19:04:00,8,24,5,dine_in,completed,0,Credit Card,28,47
105948,2026-03-20,19:06:00,8,14,1,dine_in,completed,0,Debit Card,30,72
105949,2026-03-20,19:06:00,8,15,2,dine_in,completed,0,Credit Card,26,81
105950,2026-03-20,19:18:00,1,,,takeaway,completed,0,Credit Card,31,31
105951,2026-03-20,19:19:00,1,16,4,dine_in,completed,0,Credit Card,20,76
105952,2026-03-20,19:20:00,11,3,2,dine_in,completed,0,Credit Card,24,55
105953,2026-03-20,19:26:00,8,22,6,dine_in,completed,0,Credit Card,19,56
105954,2026-03-20,19:37:00,8,,,takeaway,completed,0,Credit Card,32,32
105955,2026-03-20,19:45:00,9,4,2,dine_in,completed,0,Credit Card,14,74
105956,2026-03-20,19:50:00,11,9,3,dine_in,completed,0,Debit Card,22,69
105957,2026-03-20,19:54:00,1,5,2,dine_in,completed,0,Credit Card,31,60
105958,2026-03-20,19:58:00,1,6,2,dine_in,completed,20,Debit Card,19,63
105959,2026-03-20,19:59:00,11,10,2,dine_in,completed,0,Credit Card,27,67
105960,2026-03-20,20:00:00,8,11,3,dine_in,completed,0,Credit Card,18,33
105961,2026-03-20,20:06:00,12,,,takeaway,completed,0,Credit Card,20,20
105962,2026-03-20,20:14:00,8,,,takeaway,completed,0,Credit Card,18,18
105963,2026-03-20,20:15:00,8,2,2,dine_in,completed,0,Cash,21,70
105964,2026-03-20,20:23:00,8,1,1,dine_in,completed,0,Cash,14,83
105965,2026-03-20,20:27:00,1,3,2,dine_in,completed,10,Debit Card,18,84
105966,2026-03-20,20:27:00,11,7,2,dine_in,completed,0,Credit Card,15,58
105967,2026-03-20,20:31:00,12,8,2,dine_in,completed,0,Debit Card,14,68
105968,2026-03-20,20:34:00,11,11,4,dine_in,completed,0,Credit Card,20,83
105969,2026-03-20,20:34:00,9,12,2,dine_in,completed,0,Debit Card,18,75
105970,2026-03-20,20:35:00,11,13,1,dine_in,completed,0,Debit Card,17,81
105971,2026-03-20,20:45:00,11,14,2,dine_in,completed,0,Credit Card,17,56
105972,2026-03-20,20:46:00,1,,,takeaway,completed,0,Cash,16,16
105973,2026-03-20,20:59:00,9,9,3,dine_in,completed,0,Debit Card,15,69
105974,2026-03-20,21:11:00,9,10,4,dine_in,completed,10,Credit Card,25,43
105975,2026-03-20,21:12:00,11,4,2,dine_in,completed,0,Debit Card,21,79
105976,2026-03-20,21:14:00,1,5,2,dine_in,completed,0,Debit Card,23,62
105977,2026-03-20,21:25:00,1,2,2,dine_in,completed,0,Credit Card,21,59
105978,2026-03-20,21:27:00,9,,,takeaway,completed,0,Credit Card,19,19
105979,2026-03-20,21:29:00,9,21,5,dine_in,completed,0,Credit Card,17,45
105980,2026-03-20,21:57:00,8,1,2,dine_in,completed,0,Credit Card,22,56
105981,2026-03-21,11:00:00,9,1,2,dine_in,completed,10,Credit Card,16,62
105982,2026-03-21,11:03:00,12,,,takeaway,completed,0,Credit Card,22,22
105983,2026-03-21,11:07:00,9,2,2,dine_in,completed,0,Credit Card,16,72
105984,2026-03-21,11:10:00,10,3,2,dine_in,completed,0,Debit Card,17,57
105985,2026-03-21,11:20:00,9,4,2,dine_in,completed,0,Credit Card,22,82
105986,2026-03-21,11:27:00,10,5,2,dine_in,completed,10,Credit Card,18,47
105987,2026-03-21,11:29:00,1,9,4,dine_in,completed,0,Credit Card,14,86
105988,2026-03-21,11:39:00,10,10,4,dine_in,completed,0,Credit Card,24,63
105989,2026-03-21,11:40:00,2,6,2,dine_in,completed,0,Cash,18,56
105990,2026-03-21,11:40:00,12,7,2,dine_in,completed,0,Credit Card,20,62
105991,2026-03-21,11:43:00,10,8,1,dine_in,completed,10,Debit Card,18,90
105992,2026-03-21,12:00:00,12,,,takeaway,completed,0,Credit Card,20,20
105993,2026-03-21,12:03:00,11,21,5,dine_in,completed,0,Cash,21,62
105994,2026-03-21,12:09:00,1,11,3,dine_in,completed,10,Credit Card,21,53
105995,2026-03-21,12:19:00,1,1,2,dine_in,completed,0,Debit Card,22,69
105996,2026-03-21,12:26:00,10,,,takeaway,completed,10,Credit Card,17,17
105997,2026-03-21,12:38:00,10,2,2,dine_in,completed,0,Debit Card,23,79
105998,2026-03-21,12:40:00,12,12,4,dine_in,completed,0,Cash,22,80
105999,2026-03-21,12:43:00,12,,,takeaway,completed,0,Debit Card,24,24
106000,2026-03-21,12:53:00,1,3,2,dine_in,completed,0,Debit Card,19,57
106001,2026-03-21,12:54:00,1,10,4,dine_in,completed,0,Credit Card,22,59
106002,2026-03-21,12:55:00,10,22,6,dine_in,completed,0,Credit Card,24,97
106003,2026-03-21,13:15:00,2,4,2,dine_in,completed,0,Credit Card,18,64
106004,2026-03-21,13:24:00,2,,,takeaway,completed,0,Cash,21,21
106005,2026-03-21,13:26:00,12,,,takeaway,completed,0,Debit Card,27,27
106006,2026-03-21,13:44:00,11,9,4,dine_in,completed,0,Credit Card,22,73
106007,2026-03-21,13:49:00,9,11,4,dine_in,completed,0,Debit Card,24,80
106008,2026-03-21,13:57:00,2,1,2,dine_in,completed,0,Credit Card,23,72
106009,2026-03-21,14:13:00,9,10,4,dine_in,completed,0,Credit Card,20,63
106010,2026-03-21,14:29:00,9,2,2,dine_in,completed,0,Cash,24,67
106011,2026-03-21,14:29:00,9,,,takeaway,completed,0,Cash,23,23
106012,2026-03-21,14:33:00,9,3,1,dine_in,completed,10,Credit Card,26,46
106013,2026-03-21,14:55:00,9,12,4,dine_in,completed,0,Credit Card,16,91
106014,2026-03-21,15:00:00,10,,,takeaway,completed,10,Credit Card,15,15
106015,2026-03-21,15:17:00,10,9,3,dine_in,completed,0,Credit Card,15,69
106016,2026-03-21,15:57:00,12,10,3,dine_in,completed,0,Credit Card,18,91
106017,2026-03-21,16:18:00,9,1,2,dine_in,completed,0,Credit Card,25,50
106018,2026-03-21,16:18:00,2,,,takeaway,completed,0,Cash,23,23
106019,2026-03-21,16:45:00,9,,,takeaway,completed,0,Credit Card,23,23
106020,2026-03-21,17:00:00,10,9,4,dine_in,completed,0,Credit Card,19,58
106021,2026-03-21,17:01:00,10,2,2,dine_in,completed,0,Credit Card,20,62
106022,2026-03-21,17:01:00,11,3,2,dine_in,completed,0,Credit Card,15,47
106023,2026-03-21,17:01:00,11,,,takeaway,completed,0,Credit Card,23,23
106024,2026-03-21,17:10:00,1,11,4,dine_in,completed,0,Credit Card,22,45
106025,2026-03-21,17:13:00,1,21,5,dine_in,completed,0,Cash,23,70
106026,2026-03-21,17:29:00,11,10,3,dine_in,completed,0,Credit Card,24,63
106027,2026-03-21,17:34:00,2,1,2,dine_in,completed,0,Credit Card,16,73
106028,2026-03-21,17:35:00,12,12,3,dine_in,completed,0,Credit Card,23,67
106029,2026-03-21,17:37:00,10,13,3,dine_in,completed,0,Credit Card,18,64
106030,2026-03-21,17:44:00,12,4,2,dine_in,completed,0,Credit Card,15,62
106031,2026-03-21,17:45:00,1,5,2,dine_in,completed,10,Credit Card,18,64
106032,2026-03-21,17:46:00,9,6,2,dine_in,completed,0,Credit Card,15,71
106033,2026-03-21,17:47:00,2,14,4,dine_in,completed,0,Credit Card,23,49
106034,2026-03-21,17:48:00,11,,,takeaway,completed,0,Credit Card,25,25
106035,2026-03-21,17:48:00,10,15,4,dine_in,completed,10,Cash,14,90
106036,2026-03-21,17:51:00,10,3,2,dine_in,completed,0,Debit Card,23,44
106037,2026-03-21,17:52:00,11,16,3,dine_in,completed,0,Credit Card,22,55
106038,2026-03-21,18:03:00,11,2,2,dine_in,completed,0,Credit Card,27,89
106039,2026-03-21,18:05:00,1,9,3,dine_in,completed,0,Debit Card,20,57
106040,2026-03-21,18:06:00,11,,,takeaway,completed,0,Credit Card,33,33
106041,2026-03-21,18:08:00,1,,,takeaway,completed,0,Cash,30,30
106042,2026-03-21,18:09:00,12,22,5,dine_in,completed,0,Credit Card,28,63
106043,2026-03-21,18:10:00,2,7,2,dine_in,completed,0,Credit Card,24,75
106044,2026-03-21,18:16:00,11,11,3,dine_in,completed,10,Credit Card,21,56
106045,2026-03-21,18:25:00,2,,,takeaway,completed,0,Credit Card,22,22
106046,2026-03-21,18:25:00,2,17,3,dine_in,cancelled,0,Credit Card,,
106047,2026-03-21,18:33:00,1,10,3,dine_in,completed,0,Cash,26,81
106048,2026-03-21,18:34:00,12,17,3,dine_in,completed,0,Credit Card,24,45
106049,2026-03-21,18:38:00,9,3,2,dine_in,completed,0,Cash,28,68
106050,2026-03-21,18:39:00,12,,,takeaway,completed,0,Cash,30,30
106051,2026-03-21,18:40:00,10,8,2,dine_in,completed,0,Credit Card,34,69
106052,2026-03-21,18:40:00,9,14,2,dine_in,completed,0,Cash,28,76
106053,2026-03-21,18:43:00,10,12,4,dine_in,completed,0,Credit Card,23,89
106054,2026-03-21,18:47:00,11,1,1,dine_in,completed,0,Credit Card,25,40
106055,2026-03-21,18:57:00,12,21,5,dine_in,completed,0,Cash,22,65
106056,2026-03-21,18:59:00,11,23,6,dine_in,completed,0,Credit Card,28,84
106057,2026-03-21,18:59:00,10,4,2,dine_in,completed,0,Credit Card,23,38
106058,2026-03-21,19:01:00,10,13,4,dine_in,completed,0,Cash,26,44
106059,2026-03-21,19:01:00,10,5,2,dine_in,completed,10,Debit Card,25,45
106060,2026-03-21,19:13:00,1,,,takeaway,completed,0,Debit Card,27,27
106061,2026-03-21,19:20:00,11,9,3,dine_in,completed,0,Credit Card,31,69
106062,2026-03-21,19:24:00,10,6,1,dine_in,completed,0,Debit Card,28,75
106063,2026-03-21,19:32:00,12,1,2,dine_in,completed,20,Credit Card,34,72
106064,2026-03-21,19:32:00,9,2,2,dine_in,completed,10,Credit Card,26,65
106065,2026-03-21,19:38:00,1,,,takeaway,completed,0,Debit Card,22,22
106066,2026-03-21,19:41:00,9,,,takeaway,completed,0,Credit Card,26,26
106067,2026-03-21,19:41:00,1,22,5,dine_in,completed,0,Debit Card,27,74
106068,2026-03-21,19:44:00,2,4,1,dine_in,completed,0,Credit Card,25,61
106069,2026-03-21,19:44:00,1,11,4,dine_in,completed,0,Credit Card,33,70
106070,2026-03-21,19:53:00,10,13,3,dine_in,completed,0,Credit Card,31,68
106071,2026-03-21,19:54:00,9,,,takeaway,completed,0,Credit Card,32,32
106072,2026-03-21,19:54:00,12,3,2,dine_in,completed,20,Credit Card,23,68
106073,2026-03-21,20:01:00,11,,,takeaway,completed,0,Debit Card,26,26
106074,2026-03-21,20:01:00,11,5,1,dine_in,completed,0,Credit Card,14,83
106075,2026-03-21,20:02:00,2,,,takeaway,completed,10,Debit Card,19,19
106076,2026-03-21,20:07:00,9,7,1,dine_in,completed,0,Credit Card,24,71
106077,2026-03-21,20:08:00,11,,,takeaway,completed,0,Credit Card,20,20
106078,2026-03-21,20:15:00,9,8,1,dine_in,completed,0,Cash,18,76
106079,2026-03-21,20:19:00,12,10,2,dine_in,completed,0,Debit Card,18,66
106080,2026-03-21,20:24:00,1,,,takeaway,completed,10,Debit Card,28,28
106081,2026-03-21,20:27:00,10,,,takeaway,completed,0,Credit Card,27,27
106082,2026-03-21,20:30:00,1,,,takeaway,completed,0,Debit Card,28,28
106083,2026-03-21,20:35:00,11,,,takeaway,completed,0,Credit Card,20,20
106084,2026-03-21,20:35:00,11,9,2,dine_in,completed,0,Credit Card,21,50
106085,2026-03-21,20:41:00,12,2,2,dine_in,completed,0,Credit Card,16,87
106086,2026-03-21,20:47:00,9,,,takeaway,completed,0,Credit Card,11,11
106087,2026-03-21,20:47:00,2,12,4,dine_in,completed,0,Credit Card,22,67
106088,2026-03-21,20:57:00,10,,,takeaway,completed,0,Debit Card,17,17
106089,2026-03-21,20:57:00,2,11,3,dine_in,completed,0,Credit Card,17,48
106090,2026-03-21,20:58:00,10,,,takeaway,completed,0,Debit Card,11,11
106091,2026-03-21,21:07:00,11,1,2,dine_in,completed,0,Debit Card,17,64
106092,2026-03-21,21:08:00,1,13,4,dine_in,completed,0,Credit Card,21,43
106093,2026-03-21,21:09:00,2,14,4,dine_in,completed,10,Cash,15,69
106094,2026-03-21,21:13:00,1,3,2,dine_in,completed,10,Credit Card,21,76
106095,2026-03-21,21:21:00,10,21,5,dine_in,completed,10,Credit Card,19,55
106096,2026-03-21,21:25:00,1,9,3,dine_in,completed,0,Credit Card,17,77
106097,2026-03-21,21:26:00,10,10,3,dine_in,completed,0,Cash,19,34
106098,2026-03-21,21:28:00,12,15,3,dine_in,completed,0,Debit Card,22,54
106099,2026-03-21,21:31:00,9,22,5,dine_in,completed,0,Credit Card,12,52
106100,2026-03-21,21:37:00,9,4,2,dine_in,completed,0,Credit Card,18,68
106101,2026-03-21,21:38:00,1,,,takeaway,completed,0,Credit Card,20,20
106102,2026-03-21,21:44:00,12,5,2,dine_in,completed,0,Credit Card,13,62
106103,2026-03-22,11:03:00,12,1,1,dine_in,completed,0,Debit Card,16,53
106104,2026-03-22,11:17:00,2,2,2,dine_in,completed,0,Debit Card,14,89
106105,2026-03-22,11:30:00,10,3,1,dine_in,completed,0,Credit Card,14,50
106106,2026-03-22,11:35:00,11,4,2,dine_in,completed,0,Debit Card,13,89
106107,2026-03-22,11:35:00,3,,,takeaway,completed,0,Credit Card,33,33
106108,2026-03-22,11:47:00,10,9,4,dine_in,completed,0,Cash,23,49
106109,2026-03-22,11:49:00,12,5,2,dine_in,completed,0,Credit Card,17,66
106110,2026-03-22,12:00:00,10,1,1,dine_in,completed,0,Credit Card,20,68
106111,2026-03-22,12:10:00,3,10,3,dine_in,completed,0,Debit Card,22,62
106112,2026-03-22,12:11:00,3,6,2,dine_in,completed,0,Debit Card,24,55
106113,2026-03-22,12:25:00,10,3,2,dine_in,completed,0,Credit Card,25,67
106114,2026-03-22,12:29:00,3,7,2,dine_in,completed,0,Cash,22,53
106115,2026-03-22,12:36:00,10,,,takeaway,completed,0,Credit Card,20,20
106116,2026-03-22,12:37:00,11,21,6,dine_in,completed,0,Credit Card,18,64
106117,2026-03-22,12:42:00,2,8,2,dine_in,completed,0,Credit Card,16,65
